Sexo,Edad,REdad,EstCiv,ZONA,Region,Prov,Dis,TVidaAño,Ingreso,T_Plazo,T_Micro,T_Convenios,T_TC,T_EI,Deu_TOTAL_SBS,Deu_Emp_SBS,Deu_Pequ_SBS,Deu_Micr_SBS,Deu_ConR_SBS,Deu_ConN_SBS,Deu_Hipo_SBS,Lin_TCre_SBS,Deu_TCre_SBS,Deu_Conv_SBS,Deu_PLD_SBS,Deu_Vehi_SBS,Deu_Otro_SBS,Deu_HipTrad_SBS,Deu_MiViv_SBS
Femenino,41.0,[40 - 45>,Soltero,ZONA 5,LIMA,LIMA,ATE-VITARTE,0.16986301369863013,1032.52,0.0,1.0,0.0,0.0,0.0,298.225419,,,298.225419,,,,,,,,,,,
Femenino,36.0,[35 - 40>,Conviviente,ZONA NORTE,LA LIBERTAD,VIRU,VIRU,0.16986301369863013,1062.4,0.0,1.0,0.0,0.0,0.0,1735.183281,,,,,1735.183281,,,,,1735.183281,,,,
Masculino,56.0,[55 - 60>,Soltero,ZONA 2,LIMA,LIMA,LOS OLIVOS,0.16986301369863013,1537.16,0.0,0.0,0.0,0.0,0.0,4129.540938,,,,3729.729359,399.811579,,4008.221993,3729.729359,,399.811579,,,,
Masculino,50.0,[50 - 55>,Divorciado,ZONA 8,LIMA,LIMA,CHORRILLOS,0.16986301369863013,2822.82,0.0,0.0,0.0,1.0,1.0,57790.339157,,,,2291.880781,,55498.458376,5586.279547,45.190133,,2246.690647,,,,55498.458376
Femenino,55.0,[55 - 60>,Soltero,ZONA CENTRO,ANCASH,SANTA,CHIMBOTE,0.16986301369863013,1347.09,0.0,0.0,1.0,0.0,0.0,5232.922233,,,,94.176087,5138.746145,,3888.317917,94.176087,5138.746145,,,,,
Masculino,41.0,[40 - 45>,Conviviente,ZONA CENTRO,JUNIN,HUANCAYO,HUANCAYO,0.16986301369863013,2076.12,0.0,1.0,0.0,0.0,0.0,26308.41384,,14318.006166,11990.407673,,,,8461.801986,,,,,,,
Masculino,56.0,[55 - 60>,Casado,ZONA SUR,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,0.16986301369863013,2643.42,0.0,0.0,1.0,0.0,0.0,47228.341897,,,,,36998.97225,10229.369647,3151.764302,,36998.97225,,,,,10229.369647
Masculino,59.0,[55 - 60>,Conviviente,ZONA SELVA,LORETO,MAYNAS,SAN JUAN BAUTISTA,0.16986301369863013,2103.77,0.0,0.0,0.0,1.0,1.0,7649.376498,,,,4108.571428,3540.80507,,4730.883864,,2846.45769,4802.918807,,,,
Masculino,42.0,[40 - 45>,Casado,ZONA 5,LIMA,LIMA,LURIGANCHO,0.16986301369863013,1441.71,0.0,0.0,0.0,1.0,1.0,1354.1247,,,,1354.1247,,,2768.465227,463.408701,,890.715998,,,,
Femenino,55.0,[55 - 60>,Soltero,ZONA 9,LIMA,LIMA,VILLA EL SALVADOR,0.1589041095890411,1236.7,0.0,0.0,0.0,0.0,0.0,2.391229,,,,2.391229,,,2809.181226,2.391229,,,,,,
Masculino,30.0,[30 - 35>,Conviviente,ZONA SUR,PUNO,SAN ROMAN,JULIACA,0.1589041095890411,1331.32,0.0,1.0,0.0,0.0,0.0,5138.746145,,,,,5138.746145,,,,,5138.746145,,,,
Masculino,30.0,[30 - 35>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,0.1589041095890411,1347.09,0.0,0.0,0.0,0.0,0.0,3173.576567,,,,739.088729,2434.487838,,1901.336073,739.088729,,2434.487838,,,,
Femenino,31.0,[30 - 35>,Soltero,ZONA 9,LIMA,LIMA,VILLA EL SALVADOR,0.1589041095890411,1339.62,0.0,0.0,0.0,1.0,1.0,1829.75334,,,,1518.030147,311.723192,,2425.882151,1518.030147,,311.723192,,,,
Femenino,52.0,[50 - 55>,Soltero,ZONA NORTE,CAJAMARCA,JAEN,JAEN,0.15616438356164383,835.81,0.0,0.0,1.0,0.0,0.0,13562.213086,,,,,13562.213086,,,,10996.916752,2565.296334,,,,
Masculino,45.0,[45 - 50>,Soltero,ZONA CENTRO,ANCASH,HUARAZ,INDEPENDENCIA,0.15616438356164383,1350.41,0.0,0.0,0.0,1.0,0.0,27501.819116,,,,696.824254,26804.994861,,4299.897225,696.824254,,17027.742377,9777.252483,,,
Masculino,39.0,[35 - 40>,Soltero,ZONA NORTE,PIURA,SULLANA,BELLAVISTA,0.15616438356164383,944.54,0.0,0.0,0.0,0.0,0.0,2103.67249,,,1967.557382,136.115107,,,171.291538,136.115107,,,,,,
Masculino,44.0,[40 - 45>,Soltero,ZONA CENTRO,JUNIN,HUANCAYO,EL TAMBO,0.15616438356164383,1171.13,0.0,0.0,0.0,1.0,1.0,1266.59815,,,,435.765673,830.832476,,1080.767386,,,1266.59815,,,,
Femenino,51.0,[50 - 55>,Casado,ZONA SELVA,LORETO,MAYNAS,IQUITOS,0.15342465753424658,3016.09,0.0,0.0,0.0,0.0,0.0,69459.592326,,,,4650.469338,17598.574854,47210.548132,6912.298732,4650.469338,,16913.374443,,685.200411,47210.548132,
Femenino,35.0,[35 - 40>,Conviviente,ZONA 9,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,0.15342465753424658,724.08,0.0,1.0,0.0,0.0,0.0,2303.63138,,,1735.183281,,568.448098,,0.342583,,,568.448098,,,,
Masculino,44.0,[40 - 45>,Soltero,ZONA 5,LIMA,LIMA,ATE-VITARTE,0.15342465753424658,1269.07,0.0,1.0,0.0,0.0,0.0,2077.766358,,,2077.766358,,,,,,,,,,,
Masculino,58.0,[55 - 60>,Soltero,ZONA SUR,ICA,ICA,ICA,0.1506849315068493,1002.64,0.0,0.0,0.0,0.0,0.0,189.561493,,,,,189.561493,,,,,189.561493,,,,
Masculino,47.0,[45 - 50>,Casado,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,0.1506849315068493,1144.57,0.0,0.0,0.0,0.0,0.0,61.130524,,,,61.130524,,,3460.089071,61.130524,,,,,,
Femenino,43.0,[40 - 45>,Soltero,ZONA NORTE,CAJAMARCA,CHOTA,CHOTA,0.1506849315068493,1422.62,0.0,0.0,1.0,0.0,0.0,19477.882836,,,2348.729016,,17129.153819,,,,17129.153819,,,,,
Masculino,50.0,[50 - 55>,Conviviente,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,0.1506849315068493,1253.3,0.0,0.0,0.0,0.0,0.0,836.097978,,,,4.597464,831.500513,,7879.410757,4.597464,,831.500513,,,,
Femenino,45.0,[45 - 50>,Soltero,ZONA 2,LIMA,LIMA,SAN MARTIN DE PORRES,0.1506849315068493,1152.87,0.0,0.0,1.0,1.0,0.0,7076.032887,,,,1149.345666,5926.687221,,3309.181226,1149.345666,5926.687221,,,,,
Femenino,37.0,[35 - 40>,Soltero,ZONA 9,LIMA,LIMA,VILLA MARIA DEL TRIUNFO,0.1506849315068493,1062.4,0.0,1.0,0.0,0.0,0.0,1380.424803,,,1380.424803,,,,,,,,,,,
Masculino,47.0,[45 - 50>,Soltero,ZONA SUR,CUSCO,CUSCO,CUSCO,0.14794520547945206,868.18,0.0,0.0,0.0,0.0,0.0,180.59952,,,,180.59952,,,871.873929,180.59952,,,,,,
Masculino,32.0,[30 - 35>,Soltero,ZONA 4,LIMA,LIMA,LA VICTORIA,0.14794520547945206,1269.07,0.0,1.0,0.0,0.0,0.0,2077.766358,,,2077.766358,,,,,,,,,,,
Masculino,48.0,[45 - 50>,Casado,ZONA 2,LIMA,LIMA,SAN MARTIN DE PORRES,0.14246575342465753,967.78,0.0,0.0,0.0,0.0,0.0,165.590955,,,,165.590955,,,342.583076,165.590955,,,,,,
Masculino,44.0,[40 - 45>,Casado,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,0.14246575342465753,1242.51,0.0,1.0,0.0,0.0,0.0,61148.698184,,60012.768071,,,1135.930113,,856.45769,,,1135.930113,,,,
Masculino,49.0,[45 - 50>,Soltero,ZONA NORTE,CAJAMARCA,CHOTA,CHOTA,0.14246575342465753,1152.87,0.0,0.0,1.0,0.0,0.0,18118.050702,,,,,18118.050702,,,,18118.050702,,,,,
Masculino,31.0,[30 - 35>,Soltero,ZONA SUR,PUNO,SAN ROMAN,JULIACA,0.13972602739726028,1301.44,0.0,1.0,0.0,0.0,0.0,4877.807468,,,4558.221993,,319.585474,,,,,319.585474,,,,
Femenino,45.0,[45 - 50>,Soltero,ZONA NORTE,LA LIBERTAD,TRUJILLO,TRUJILLO,0.13972602739726028,976.91,0.0,1.0,0.0,0.0,0.0,3160.883864,,,1768.283658,,1392.600205,,,,,1392.600205,,,,
Femenino,42.0,[40 - 45>,Casado,ZONA 5,LIMA,LIMA,EL AGUSTINO,0.13972602739726028,1390.25,0.0,1.0,0.0,0.0,0.0,10299.760191,,10299.760191,,,,,,,,,,,,
Masculino,46.0,[45 - 50>,Soltero,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,0.13972602739726028,1526.37,0.0,1.0,0.0,0.0,0.0,42140.205549,,42140.205549,,,,,,,,,,,,
Masculino,32.0,[30 - 35>,Casado,ZONA SUR,AREQUIPA,AREQUIPA,MIRAFLORES,0.136986301369863,1254.13,0.0,0.0,0.0,0.0,0.0,1987.821171,,,,1987.821171,,,6611.853374,1987.821171,,,,,,
Femenino,30.0,[30 - 35>,Conviviente,ZONA 4,LIMA,LIMA,RIMAC,0.136986301369863,1270.73,0.0,1.0,0.0,0.0,0.0,4477.502569,,,4477.502569,,,,,,,,,,,
Femenino,46.0,[45 - 50>,Soltero,ZONA CENTRO,ANCASH,SANTA,NUEVO CHIMBOTE,0.13424657534246576,1664.8,0.0,0.0,1.0,0.0,0.0,17947.725248,,,,475.988352,17471.736896,,2843.439534,475.988352,17471.736896,,,,,
Masculino,47.0,[45 - 50>,Soltero,ZONA CENTRO,ANCASH,SANTA,NUEVO CHIMBOTE,0.13424657534246576,1303.1,0.0,0.0,1.0,0.0,0.0,10810.554984,,,,,10810.554984,,,,8324.768756,2485.786228,,,,
Masculino,38.0,[35 - 40>,Casado,ZONA NORTE,TUMBES,ZARUMILLA,ZARUMILLA,0.13424657534246576,1852.8,0.0,0.0,0.0,0.0,0.0,5478.475505,,,,202.541966,5275.933538,,18696.282973,5478.475505,,,,,,
Femenino,58.0,[55 - 60>,Viudo,ZONA 6,LIMA,LIMA,PUEBLO LIBRE,0.13424657534246576,1223.42,0.0,0.0,0.0,1.0,0.0,3553.042137,,,,547.447756,3005.594381,,548.132922,547.447756,,3005.594381,,,,
Masculino,35.0,[35 - 40>,Soltero,ZONA 8,LIMA,LIMA,SURQUILLO,0.13424657534246576,3383.52,0.0,0.0,0.0,0.0,0.0,29840.483042,,,,711.832819,29128.650222,,25214.114422,711.832819,,12541.849948,16586.800274,,,
Masculino,37.0,[35 - 40>,Soltero,ZONA 2,LIMA,LIMA,LOS OLIVOS,0.13424657534246576,1249.15,0.0,0.0,0.0,1.0,1.0,708.180883,,,,708.180883,,,1438.84892,708.180883,,,,,,
Masculino,33.0,[30 - 35>,Soltero,ZONA SUR,PUNO,SAN ROMAN,JULIACA,0.13424657534246576,1083.98,0.0,1.0,0.0,0.0,0.0,14878.143199,,,12584.374785,9.934909,2283.833504,,9.934909,9.934909,,2283.833504,,,,
Masculino,41.0,[40 - 45>,Soltero,ZONA SUR,ICA,ICA,ICA,0.13424657534246576,1082.32,0.0,1.0,0.0,0.0,0.0,6004.816718,,,5161.014045,843.802672,,,1164.782459,843.802672,,,,,,
Masculino,38.0,[35 - 40>,Casado,ZONA NORTE,LA LIBERTAD,TRUJILLO,TRUJILLO,0.13424657534246576,1125.48,0.0,1.0,0.0,0.0,0.0,3648.509763,,,3648.509763,,,,,,,,,,,
Femenino,36.0,[35 - 40>,Soltero,ZONA 4,LIMA,LIMA,RIMAC,0.13150684931506848,1064.89,0.0,0.0,0.0,1.0,0.0,381.534772,,,,381.534772,,,2191.623843,381.534772,,,,,,
Masculino,53.0,[50 - 55>,Casado,ZONA 4,LIMA,LIMA,LIMA,0.13150684931506848,1479.06,0.0,1.0,0.0,0.0,0.0,12999.445015,,12999.445015,,,,,,,,,,,,
Masculino,32.0,[30 - 35>,Conviviente,ZONA SUR,AREQUIPA,AREQUIPA,JOSE LUIS BUSTAMANTE Y RIVERO,0.13150684931506848,1630.95,0.0,1.0,0.0,0.0,0.0,56840.767386,,41424.528948,,,15416.238437,,2398.081534,,,15416.238437,,,,
Masculino,42.0,[40 - 45>,Soltero,ZONA NORTE,CAJAMARCA,HUALGAYOC,BAMBAMARCA,0.13150684931506848,1432.58,0.0,0.0,1.0,0.0,0.0,11994.463857,,,,1302.446043,10692.017814,,6201.096265,1302.446043,10692.017814,,,,,
Femenino,59.0,[55 - 60>,Soltero,ZONA NORTE,PIURA,PIURA,PIURA,0.13150684931506848,1376.14,0.0,0.0,1.0,0.0,0.0,15939.078451,,,,,15939.078451,,1447.070914,,12367.249057,3571.829393,,,,
Femenino,53.0,[50 - 55>,Soltero,ZONA NORTE,PIURA,PIURA,PIURA,0.13150684931506848,1225.08,0.0,0.0,1.0,0.0,0.0,5440.0,,,,301.253854,5138.746145,,1130.524152,301.253854,5138.746145,,,,,
Femenino,34.0,[30 - 35>,Soltero,ZONA SUR,PUNO,SAN ROMAN,JULIACA,0.13150684931506848,1274.05,0.0,1.0,0.0,0.0,0.0,17487.995889,,2071.757451,,,15416.238437,,685.166152,,,15416.238437,,,,
Femenino,36.0,[35 - 40>,Casado,ZONA NORTE,LAMBAYEQUE,FERREÑAFE,FERREÑAFE,0.13150684931506848,947.03,0.0,1.0,0.0,0.0,0.0,2415.210688,,,2415.210688,,,,,,,,,,,
Femenino,39.0,[35 - 40>,Soltero,ZONA CENTRO,ANCASH,SANTA,NUEVO CHIMBOTE,0.13150684931506848,1092.28,0.0,1.0,0.0,0.0,0.0,2406.139088,,,2406.139088,,,,,,,,,,,
Masculino,55.0,[55 - 60>,Conviviente,ZONA SUR,PUNO,SAN ROMAN,JULIACA,0.13150684931506848,1479.06,0.0,1.0,0.0,0.0,0.0,17151.421719,,17151.421719,,,,,,,,,,,,
Femenino,54.0,[50 - 55>,Soltero,ZONA CENTRO,ANCASH,HUARI,HUARI,0.12876712328767123,1362.86,0.0,0.0,1.0,0.0,0.0,13703.323055,,,,,13703.323055,,,,13703.323055,,,,,
Femenino,31.0,[30 - 35>,Soltero,ZONA 5,LIMA,LIMA,EL AGUSTINO,0.12876712328767123,696.36,0.0,1.0,0.0,0.0,0.0,18357.612195,,,18357.612195,,,,171.291538,,,,,,,
Masculino,44.0,[40 - 45>,Casado,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,0.12876712328767123,1383.61,0.0,0.0,0.0,1.0,0.0,12246.454265,,,,923.323055,11323.131209,,2554.110996,923.323055,9781.507365,1541.623843,,,,
Femenino,35.0,[35 - 40>,Soltero,ZONA 10,CALLAO,CALLAO,BELLAVISTA,0.12876712328767123,651.84,0.0,1.0,0.0,0.0,0.0,4649.534087,,,4133.264816,120.531003,395.738266,,171.291538,120.531003,,395.738266,,,,
Masculino,33.0,[30 - 35>,Conviviente,ZONA 5,LIMA,LIMA,SANTA ANITA,0.12876712328767123,1179.43,0.0,1.0,0.0,0.0,0.0,522.439191,,,522.439191,,,,,,,,,,,
Femenino,44.0,[40 - 45>,Casado,ZONA 5,LIMA,LIMA,ATE-VITARTE,0.12876712328767123,1209.31,0.0,1.0,0.0,0.0,0.0,693.730729,,,693.730729,,,,,,,,,,,
Masculino,35.0,[35 - 40>,Soltero,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,0.1232876712328767,1062.4,0.0,1.0,0.0,0.0,0.0,1735.183281,,,1735.183281,,,,,,,,,,,
Femenino,50.0,[50 - 55>,Conviviente,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,0.1232876712328767,1269.07,0.0,1.0,0.0,0.0,0.0,2055.498458,,,,,2055.498458,,,,,2055.498458,,,,
Femenino,45.0,[45 - 50>,Soltero,ZONA NORTE,LAMBAYEQUE,CHICLAYO,CHICLAYO,0.1232876712328767,1006.79,0.0,1.0,0.0,0.0,0.0,3448.098663,,,3448.098663,,,,,,,,,,,
Femenino,43.0,[40 - 45>,Conviviente,ZONA NORTE,CAJAMARCA,CAJAMARCA,CAJAMARCA,0.1232876712328767,1122.16,0.0,1.0,0.0,0.0,0.0,3425.830763,,,3425.830763,,,,,,,,,,,
Masculino,38.0,[35 - 40>,Casado,ZONA 5,LIMA,LIMA,ATE-VITARTE,0.1232876712328767,1656.68,0.0,1.0,0.0,0.0,0.0,14312.627612,,14312.627612,,,,,,,,,,,,
Masculino,50.0,[50 - 55>,Casado,ZONA SUR,ICA,CHINCHA,CHINCHA ALTA,0.1232876712328767,1270.73,0.0,1.0,0.0,0.0,0.0,7041.418293,,,3448.098663,,3593.31963,,,,,3593.31963,,,,
Femenino,44.0,[40 - 45>,Casado,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,0.12054794520547946,1473.25,0.0,0.0,0.0,0.0,0.0,5371.531346,,,,,5371.531346,,1400.0,,,5371.531346,,,,
Masculino,57.0,[55 - 60>,Divorciado,ZONA CENTRO,ANCASH,HUARAZ,HUARAZ,0.12054794520547946,1362.86,0.0,0.0,1.0,0.0,0.0,15705.782802,,,,,15705.782802,,,,14559.780746,1146.002055,,,,
Femenino,46.0,[45 - 50>,Soltero,ZONA NORTE,PIURA,MORROPON,CHULUCANAS,0.12054794520547946,857.39,0.0,1.0,0.0,0.0,0.0,351.147653,,,351.147653,,,,,,,,,,,
Femenino,55.0,[55 - 60>,Casado,ZONA NORTE,PIURA,SULLANA,SULLANA,0.12054794520547946,1481.55,0.0,0.0,0.0,0.0,0.0,14271.750599,,,,,14271.750599,,0.342583,,13729.962315,,,541.788283,,
Femenino,53.0,[50 - 55>,Conviviente,ZONA 5,LIMA,LIMA,ATE-VITARTE,0.12054794520547946,1209.31,0.0,1.0,0.0,0.0,0.0,1026.036313,,,1026.036313,,,,,,,,,,,
Masculino,51.0,[50 - 55>,Casado,ZONA 5,LIMA,LIMA,ATE-VITARTE,0.1178082191780822,1179.43,0.0,1.0,0.0,0.0,0.0,351.147653,,,351.147653,,,,,,,,,,,
Masculino,36.0,[35 - 40>,Casado,ZONA CENTRO,JUNIN,HUANCAYO,EL TAMBO,0.1178082191780822,1341.28,0.0,0.0,0.0,0.0,0.0,246.22816,,,,,246.22816,,2672.147995,,,246.22816,,,,
Femenino,35.0,[35 - 40>,Soltero,ZONA NORTE,LA LIBERTAD,TRUJILLO,HUANCHACO,0.1178082191780822,1230.06,0.0,1.0,0.0,0.0,0.0,4599.79445,,,2569.373072,,2030.421377,,,,,2030.421377,,,,
Femenino,38.0,[35 - 40>,Casado,ZONA NORTE,PIURA,SULLANA,SULLANA,0.1178082191780822,1225.08,0.0,1.0,0.0,0.0,0.0,1884.20692,,,1884.20692,,,,1421.719767,,,,,,,
Femenino,40.0,[40 - 45>,Casado,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,0.1178082191780822,1122.16,0.0,1.0,0.0,0.0,0.0,2946.389174,,,2661.81569,,284.573484,,,,,284.573484,,,,
Femenino,54.0,[50 - 55>,Casado,ZONA SUR,PUNO,PUNO,PUNO,0.11506849315068493,1166.15,0.0,0.0,0.0,1.0,0.0,3422.404933,,,,,3422.404933,,650.0,,,3422.404933,,,,
Masculino,45.0,[45 - 50>,Casado,ZONA 9,LIMA,LIMA,VILLA EL SALVADOR,0.11506849315068493,1498.98,0.0,0.0,0.0,0.0,0.0,10372.658444,,,,805.080507,9567.577937,,1644.398766,805.080507,,,9567.577937,,,
Masculino,56.0,[55 - 60>,Casado,ZONA SELVA,LORETO,MAYNAS,PUNCHANA,0.11506849315068493,1431.75,0.0,0.0,1.0,0.0,0.0,50065.179856,,,,,50065.179856,,,,34258.307639,15806.872216,,,,
Masculino,36.0,[35 - 40>,Soltero,ZONA SELVA,UCAYALI,CORONEL PORTILLO,YARINACOCHA,0.11506849315068493,1220.93,0.0,0.0,1.0,0.0,0.0,18421.339499,,,,24.628297,18396.711202,,274.066461,24.628297,11887.63275,6509.078451,,,,
Femenino,30.0,[30 - 35>,Soltero,ZONA 1,LIMA,LIMA,COMAS,0.11506849315068493,1533.84,0.0,0.0,0.0,0.0,0.0,8132.768071,,,,4924.110996,3208.657074,,6596.163069,4924.110996,,3208.657074,,,,
Masculino,55.0,[55 - 60>,Soltero,ZONA 4,LIMA,LIMA,LIMA,0.11506849315068493,1110.54,0.0,0.0,0.0,1.0,1.0,1160.650907,,,,688.180883,472.470023,,1495.118191,277.081192,,883.569715,,,,
Femenino,49.0,[45 - 50>,Divorciado,ZONA SUR,ICA,ICA,SUBTANJALLA,0.11506849315068493,1002.64,0.0,0.0,0.0,0.0,0.0,491.89791,,,,,491.89791,,,,,491.89791,,,,
Femenino,50.0,[50 - 55>,Soltero,NO REGISTRA,NO REGISTRA,NO REGISTRA,NO REGISTRA,0.11506849315068493,1032.52,0.0,0.0,0.0,0.0,0.0,720.489893,,,,,720.489893,,,,,720.489893,,,,
Masculino,51.0,[50 - 55>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,0.11506849315068493,1324.68,0.0,1.0,0.0,0.0,0.0,10135.282631,,,10135.282631,,,,1027.749229,,,,,,,
Femenino,44.0,[40 - 45>,Soltero,ZONA SUR,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,0.11506849315068493,1182.75,0.0,1.0,0.0,0.0,0.0,1242.672147,,,1242.672147,,,,,,,,,,,
Femenino,53.0,[50 - 55>,Soltero,ZONA 5,LIMA,LIMA,EL AGUSTINO,0.11506849315068493,651.84,0.0,1.0,0.0,0.0,0.0,351.147653,,,351.147653,,,,0.342583,,,,,,,
Femenino,40.0,[40 - 45>,Soltero,ZONA NORTE,PIURA,PIURA,LA UNION,0.11232876712328767,1217.61,0.0,0.0,1.0,0.0,0.0,13737.581363,,,,,13737.581363,,,,13737.581363,,,,,
Femenino,49.0,[45 - 50>,Conviviente,ZONA 2,LIMA,LIMA,SAN MARTIN DE PORRES,0.11232876712328767,1210.97,0.0,1.0,0.0,0.0,0.0,5138.746145,,,5138.746145,,,,,,,,,,,
Femenino,44.0,[40 - 45>,Soltero,ZONA 10,CALLAO,CALLAO,LA PERLA,0.11232876712328767,1176.94,0.0,0.0,0.0,1.0,0.0,2293.336759,,,,477.646454,1815.690304,,3180.95238,477.646454,,1815.690304,,,,
Femenino,51.0,[50 - 55>,Soltero,ZONA 5,LIMA,LIMA,SANTA ANITA,0.11232876712328767,1179.43,0.0,1.0,0.0,0.0,0.0,351.147653,,,351.147653,,,,,,,,,,,
Masculino,46.0,[45 - 50>,Casado,ZONA 4,LIMA,LIMA,LA VICTORIA,0.11232876712328767,1568.7,0.0,1.0,0.0,0.0,0.0,5087.440904,,,3448.098663,,1639.34224,,2278.177458,,,1639.34224,,,,
Femenino,55.0,[55 - 60>,Casado,ZONA NORTE,LA LIBERTAD,TRUJILLO,EL PORVENIR,0.11232876712328767,921.3,0.0,1.0,0.0,0.0,0.0,15426.440561,,15416.238437,,10.202124,,,1541.623843,10.202124,,,,,,
Femenino,56.0,[55 - 60>,Soltero,ZONA NORTE,LA LIBERTAD,CHEPEN,CHEPEN,0.11232876712328767,677.04,0.0,0.0,1.0,0.0,0.0,26447.461459,,,,,26447.461459,,,,22477.499143,3969.962315,,,,
Masculino,58.0,[55 - 60>,Divorciado,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,0.1095890410958904,2106.14,0.0,0.0,0.0,0.0,0.0,7567.910243,,,,1965.347721,5602.562521,,4111.682082,1965.347721,,5602.562521,,,,
Masculino,41.0,[40 - 45>,Soltero,ZONA SUR,TACNA,TACNA,TACNA,0.1095890410958904,1781.6,0.0,0.0,0.0,0.0,0.0,26860.5173,,,,2502.528263,24357.989037,,4676.258992,2502.528263,19972.593353,4385.395683,,,,
Masculino,40.0,[40 - 45>,Casado,ZONA SUR,AREQUIPA,AREQUIPA,ALTO SELVA ALEGRE,0.1095890410958904,2555.28,0.0,0.0,0.0,0.0,0.0,70579.338814,,38658.869475,,,,31920.469338,,,,,,,31920.469338,
Masculino,50.0,[50 - 55>,Soltero,ZONA 6,LIMA,LIMA,JESUS MARIA,0.1095890410958904,1329.66,0.0,1.0,0.0,0.0,0.0,5678.53717,,,5678.53717,,,,,,,,,,,
Masculino,47.0,[45 - 50>,Conviviente,ZONA SUR,PUNO,PUNO,PUNO,0.10410958904109589,1599.41,0.0,1.0,0.0,0.0,0.0,20608.215142,,17182.384378,3425.830763,,,,,,,,,,,
Femenino,37.0,[35 - 40>,Conviviente,ZONA SUR,PUNO,SAN ROMAN,JULIACA,0.10410958904109589,1599.41,0.0,1.0,0.0,0.0,0.0,21212.774922,,21212.774922,,,,,,,,,,,,
Femenino,42.0,[40 - 45>,Soltero,ZONA SUR,TACNA,TACNA,TACNA,0.10410958904109589,2062.69,0.0,0.0,1.0,0.0,0.0,31668.383007,,,,3487.790339,28180.592668,,6261.425145,3487.790339,18670.777663,9509.815005,,,,
Masculino,32.0,[30 - 35>,Soltero,ZONA SELVA,LORETO,MAYNAS,IQUITOS,0.10136986301369863,1308.08,0.0,0.0,0.0,1.0,0.0,12492.939362,,,,1214.991435,11277.947927,,3112.720109,1214.991435,10498.478931,779.468996,,,,
Masculino,59.0,[55 - 60>,Casado,ZONA CENTRO,JUNIN,CHUPACA,CHUPACA,0.10136986301369863,1479.06,0.0,1.0,0.0,0.0,0.0,15176.824254,,3186.416581,11990.407673,,,,,,,,,,,
Masculino,41.0,[40 - 45>,Soltero,ZONA 3,LIMA,LIMA,SAN JUAN DE LURIGANCHO,0.10136986301369863,1062.4,0.0,1.0,0.0,0.0,0.0,1392.600205,,,1392.600205,,,,,,,,,,,
Femenino,52.0,[50 - 55>,Conviviente,ZONA 8,LIMA,LIMA,SAN JUAN DE MIRAFLORES,0.10136986301369863,692.16,0.0,1.0,0.0,0.0,0.0,2307.995889,,,693.730729,124.080164,1490.184994,,171.291538,124.080164,,1490.184994,,,,
Masculino,43.0,[40 - 45>,Conviviente,ZONA NORTE,LAMBAYEQUE,CHICLAYO,CHICLAYO,0.10136986301369863,1245.0,0.0,1.0,0.0,0.0,0.0,9774.51867,,,9774.51867,,,,,,,,,,,
Masculino,47.0,[45 - 50>,Casado,ZONA 7,LIMA,LIMA,SANTIAGO DE SURCO,0.09863013698630137,3740.25,0.0,0.0,0.0,0.0,0.0,44968.564576,,,,28134.60089,16833.963686,,38520.174717,28134.60089,,16833.963686,,,,
Femenino,38.0,[35 - 40>,Soltero,ZONA 6,LIMA,LIMA,JESUS MARIA,0.09863013698630137,2537.34,0.0,0.0,0.0,0.0,0.0,62.613908,,,,62.613908,,,9146.968139,62.613908,,,,,,
Femenino,50.0,[50 - 55>,Viudo,ZONA NORTE,LAMBAYEQUE,CHICLAYO,LA VICTORIA,0.09863013698630137,859.88,0.0,0.0,0.0,0.0,0.0,2864.953751,,,,,2864.953751,,,,1706.378896,1158.574854,,,,
Femenino,35.0,[35 - 40>,Soltero,ZONA CENTRO,HUANUCO,HUANUCO,AMARILIS,0.09863013698630137,1091.45,0.0,0.0,1.0,0.0,0.0,12472.367249,,,,,12472.367249,,565.262076,,8564.576909,3907.790339,,,,
Masculino,42.0,[40 - 45>,Soltero,ZONA CENTRO,ANCASH,SANTA,CHIMBOTE,0.09863013698630137,1184.41,0.0,0.0,1.0,0.0,0.0,7701.507365,,,,,7701.507365,,,,7701.507365,,,,,
